time,dust,R_color_mean,R_color_median,R_color_mode,R_color_std,R_color_cv,R_color_kurtosis,R_color_skewness,R_color_max,R_color_min,R_color_cov_prev,R_texture_energy,R_texture_entropy,R_texture_contrast,R_texture_correlation,R_texture_homogeneity,G_color_mean,G_color_median,G_color_mode,G_color_std,G_color_cv,G_color_kurtosis,G_color_skewness,G_color_max,G_color_min,G_color_cov_prev,G_texture_energy,G_texture_entropy,G_texture_contrast,G_texture_correlation,G_texture_homogeneity,B_color_mean,B_color_median,B_color_mode,B_color_std,B_color_cv,B_color_kurtosis,B_color_skewness,B_color_max,B_color_min,B_color_cov_prev,B_texture_energy,B_texture_entropy,B_texture_contrast,B_texture_correlation,B_texture_homogeneity,Gray_color_mean,Gray_color_median,Gray_color_mode,Gray_color_std,Gray_color_cv,Gray_color_kurtosis,Gray_color_skewness,Gray_color_max,Gray_color_min,Gray_color_cov_prev,Gray_texture_energy,Gray_texture_entropy,Gray_texture_contrast,Gray_texture_correlation,Gray_texture_homogeneity
10,0,-1.504617649,-1.669436749,-0.119674053,-1.078974402,2.47699902,2.430579323,2.13199913,2.316819933,0,-0.887535166,2.367505133,-2.305725944,3.043007316,-2.427488412,1.929462467,-1.523526837,-1.711432548,-0.114880079,-1.137278685,2.514851091,2.422841995,2.134693753,1.093534806,0,-0.924664845,2.546913568,-2.408707609,2.994844245,-2.493591403,2.052617037,-1.496578851,-1.672964073,-0.060578253,-1.233255456,2.461895648,2.446252365,2.11709931,2.016836905,0,-0.995421606,2.54050499,-2.387314228,2.596488962,-2.552235798,2.067092866,-1.516776838,-1.700742378,-0.121828648,-1.137611265,2.506242666,2.42280539,2.131144803,2.012900369,0,-0.924926502,2.491686586,-2.3603748,2.97689006,-2.494121714,2.000315431
11,0.03,-1.544964637,-1.669436749,-0.119674053,-1.142984281,2.54098704,2.692985164,2.235984832,2.01474908,0,-0.909074523,2.408749613,-2.338094605,3.194485345,-2.706210037,1.778284758,-1.563367394,-1.755634652,-0.114880079,-1.201850746,2.593276419,2.694232187,2.243402201,0.479955076,0,-0.946250068,2.619499529,-2.46249142,3.132384466,-2.779267759,1.956458612,-1.532841099,-1.672964073,-0.060578253,-1.300012786,2.525345168,2.679653994,2.215591186,2.016836905,0,-1.017859977,2.549064082,-2.411080563,2.718130146,-2.84833726,1.941433577,-1.556449671,-1.744948992,-0.121828648,-1.202381992,2.582063025,2.692313868,2.239281494,0.789164329,0,-0.946505004,2.568010047,-2.411896943,3.115492203,-2.781372995,1.894278576
12,0.21,-1.563163509,-1.669436749,-0.119674053,-1.176354291,2.558110362,2.838792793,2.290918484,1.712678227,0,-0.937992675,2.398349199,-2.343104596,3.378785447,-2.902988014,1.714236575,-1.583429232,-1.755634652,-0.114880079,-1.239768082,2.619178608,2.850081395,2.297698916,0.479955076,0,-0.975836732,2.637358576,-2.481824354,3.315613755,-2.998967581,1.926906322,-1.555781144,-1.672964073,-0.060578253,-1.352296544,2.538019478,2.852248888,2.269520377,2.016836905,0,-1.051517029,2.556773239,-2.430333063,2.899132412,-3.131914054,1.898744324,-1.576468622,-1.744948992,-0.121828648,-1.23990126,2.60822091,2.849107406,2.295012549,0.789164329,0,-0.976019813,2.583595204,-2.431576949,3.295714197,-2.998563612,1.868020213
13,0,-1.523195368,-1.669436749,-0.119674053,-1.105029183,2.51561236,2.558444527,2.193423737,1.712678227,0,-0.927084525,2.300730609,-2.168313469,3.729601409,-2.778584497,1.395308521,-1.544536852,-1.755634652,-0.114880079,-1.1628825,2.579371643,2.573372093,2.21218454,0.479955076,0,-0.964912509,2.586348023,-2.35461145,3.678482371,-2.839521181,1.66143598,-1.517088793,-1.672964073,-0.060578253,-1.261289153,2.525054793,2.600516513,2.200964711,1.86977413,0,-1.040898361,2.443823636,-2.276052177,3.296007034,-2.906467892,1.601946533,-1.537401699,-1.744948992,-0.121828648,-1.163147501,2.568102354,2.570935714,2.207590351,0.789164329,0,-0.965030313,2.529536977,-2.291988215,3.659803348,-2.839505377,1.597111975
14,0.15,-1.548495246,-1.669436749,-0.119674053,-1.153359268,2.533017671,2.722527269,2.249080783,1.410607375,0,-0.919876373,2.29893415,-2.176847109,3.922831193,-3.033931007,1.315796881,-1.568715299,-1.755634652,-0.114880079,-1.214105893,2.593881509,2.733931559,2.255460121,1.707114535,0,-0.957160726,2.602870667,-2.371680745,3.856282395,-3.108094075,1.611075318,-1.542020418,-1.672964073,-0.060578253,-1.321534021,2.528583588,2.745685979,2.235805498,1.86977413,0,-1.031862506,2.479680435,-2.301470533,3.489410701,-3.225639442,1.547024898,-1.56204365,-1.744948992,-0.121828648,-1.214540875,2.584406239,2.734303006,2.253730623,2.012900369,0,-0.957370924,2.543034789,-2.312538215,3.844036156,-3.111555731,1.549476175
15,0,-1.635557532,-1.713909532,-0.119674053,-1.295063344,2.675185268,3.063232758,2.364809929,1.410607375,0,-0.978513531,2.85225945,-2.988516103,0.424821999,-2.070447721,3.111722408,-1.64930131,-1.799836757,-0.114880079,-1.347747044,2.763207806,3.152107743,2.422109289,1.093534806,0,-1.012407418,2.815491824,-2.938400302,0.28074235,-2.143046467,3.129025792,-1.618603051,-1.716769347,-0.060578253,-1.447180601,2.729827963,3.178915886,2.435202695,1.722711356,0,-1.086321443,2.852856287,-2.932297511,-0.405983616,-2.17492208,3.123220877,-1.642835285,-1.789155605,-0.121828648,-1.348980046,2.75054782,3.147506682,2.416638396,0.789164329,0,-1.012842149,2.783157136,-2.933265995,0.245309666,-2.141569145,3.101342515
16,0.16,-1.563947645,-1.669436749,-0.119674053,-1.178095461,2.55797362,2.669219001,2.219138459,1.410607375,0,-0.983769218,2.591240983,-2.581841668,1.609177994,-2.191004213,2.294417858,-1.581714673,-1.755634652,-0.114880079,-1.231662842,2.631155111,2.711390849,2.256510129,0.479955076,0,-1.01558259,2.679713988,-2.64285702,1.504545789,-2.250718075,2.444792415,-1.552441067,-1.716769347,-0.060578253,-1.323185456,2.599921793,2.741498285,2.262525525,1.575648581,0,-1.084975682,2.610872775,-2.587571816,0.943163877,-2.270280023,2.372744125,-1.574828658,-1.744948992,-0.121828648,-1.232222157,2.619589906,2.708218889,2.2512572,0.789164329,0,-1.016079745,2.621172837,-2.603367805,1.473578609,-2.247985945,2.396440196
17,0,-1.589528258,-1.713909532,-0.119674053,-1.220846522,2.595336696,2.961526996,2.327678449,1.410607375,0,-0.962106182,2.552867146,-2.572422247,2.240995762,-2.598254386,2.200126486,-1.609817174,-1.799836757,-0.114880079,-1.285174292,2.668205907,3.007413469,2.351890727,0.479955076,0,-0.997886659,2.700929183,-2.654455571,2.15246428,-2.706426675,2.37054261,-1.581864341,-1.716769347,-0.060578253,-1.394888742,2.604758433,2.997149608,2.330546612,2.016836905,0,-1.070398687,2.660924893,-2.610985348,1.619891505,-2.805433059,2.296549773,-1.602668723,-1.789155605,-0.121828648,-1.284916277,2.656332698,3.001055798,2.347038379,0.789164329,0,-0.997964268,2.62859101,-2.605780298,2.126538358,-2.702736836,2.31542927
18,0,-1.606082935,-1.713909532,-0.119674053,-1.235861783,2.658666197,3.018675761,2.365809453,1.108536522,0,-0.978435007,2.674259264,-2.619252015,2.534981654,-2.777731631,2.22296777,-1.61839322,-1.799836757,-0.114880079,-1.291954877,2.70885066,3.050767529,2.387208499,1.093534806,0,-1.014320433,2.707237926,-2.640453422,2.48580428,-2.871015038,2.329075379,-1.598723053,-1.716769347,-0.060578253,-1.40584785,2.701533573,3.075206779,2.389009779,2.16389968,0,-1.092687618,2.900269198,-2.723567644,1.946999411,-2.982959249,2.426957909,-1.613507257,-1.789155605,-0.121828648,-1.293305878,2.708190535,3.054333429,2.38717774,2.012900369,0,-1.01460579,2.717571326,-2.641854653,2.453885353,-2.871132906,2.304228467
19,0,-1.546947295,-1.669436749,-0.119674053,-1.137892223,2.567968276,2.654809,2.235986201,1.410607375,0,-0.954596394,2.491007931,-2.382351563,2.889673005,-2.567910255,1.86118007,-1.565462141,-1.755634652,-0.114880079,-1.196156897,2.623742895,2.705643351,2.268869868,1.093534806,0,-0.989462626,2.627384625,-2.481274783,2.846807472,-2.648041494,2.03707057,-1.548461027,-1.716769347,-0.060578253,-1.299802193,2.639723743,2.771069163,2.288088222,2.458025229,0,-1.066621061,2.743808968,-2.53600543,2.331265871,-2.703995612,2.093238873,-1.559706426,-1.744948992,-0.121828648,-1.196529327,2.620934442,2.703309729,2.265521,0.789164329,0,-0.989973797,2.625453958,-2.458526304,2.817374062,-2.644759021,2.003887456
20,0.01,-1.595556063,-1.713909532,-0.119674053,-1.217376714,2.644992312,2.95781433,2.346128025,1.410607375,0,-0.949381067,2.572942915,-2.447632237,3.134716348,-2.959691511,1.760848741,-1.608744658,-1.799836757,-0.114880079,-1.272461575,2.698781545,2.986534603,2.367681533,1.707114535,0,-0.984101024,2.69202362,-2.542222283,3.071272428,-3.033149985,2.002686314,-1.591741108,-1.716769347,-0.060578253,-1.386160845,2.707874017,3.029187197,2.379590968,1.86977413,0,-1.06147551,2.8518703,-2.61221986,2.556608445,-3.143319847,2.064002159,-1.604116114,-1.789155605,-0.121828648,-1.273949408,2.699759636,2.988717029,2.367056123,2.012900369,0,-0.984629773,2.704643056,-2.533206761,3.041000697,-3.034360797,1.963429951
21,0.07,-1.614327541,-1.713909532,-0.119674053,-1.247890249,2.677010796,3.149087601,2.417228183,1.712678227,0,-0.980657401,2.588114563,-2.48225371,3.265088879,-3.136304566,1.746265614,-1.62908311,-1.799836757,-0.114880079,-1.30986032,2.731533617,3.192211178,2.4363645,1.707114535,0,-1.015678553,2.722051865,-2.58549943,3.202502678,-3.245430457,2.006728459,-1.610213072,-1.716769347,-0.060578253,-1.43205037,2.710436754,3.233583928,2.437003379,2.016836905,0,-1.097111878,2.879319515,-2.644047504,2.691292881,-3.404684383,2.055647008,-1.624002974,-1.789155605,-0.121828648,-1.310632115,2.731081208,3.191760784,2.435530259,0.789164329,0,-1.016296554,2.732045652,-2.572370308,3.171028961,-3.243413647,1.968455169
22,0,-1.565775141,-1.713909532,-0.119674053,-1.171202112,2.589689939,2.799406505,2.288280755,2.618890785,0,-0.967638206,2.408741462,-2.28201395,3.599160958,-2.972528979,1.468722437,-1.584472144,-1.755634652,-0.114880079,-1.230930211,2.652249328,2.834725374,2.309560841,2.320694264,0,-1.00429846,2.637524205,-2.444048052,3.531062739,-3.048698836,1.783435127,-1.566208444,-1.716769347,-0.060578253,-1.341784307,2.647148321,2.868850031,2.309439688,1.86977413,0,-1.085381519,2.708171313,-2.475932971,3.06496353,-3.150870197,1.778389057,-1.578873355,-1.789155605,-0.121828648,-1.231279244,2.650200453,2.831820681,2.306930026,2.012900369,0,-1.004615209,2.630959355,-2.411778726,3.504687906,-3.046477912,1.73413878
23,0.18,-1.573501723,-1.713909532,-0.119674053,-1.188523831,2.588048871,2.732433626,2.248068462,1.410607375,0,-0.951670772,2.645847718,-2.674726242,1.547267099,-2.199696445,2.560312851,-1.594061581,-1.799836757,-0.114880079,-1.246831735,2.671873954,2.819918432,2.305103129,2.320694264,0,-0.987691315,2.695883998,-2.715198338,1.454060915,-2.282617236,2.703996524,-1.560115451,-1.716769347,-0.060578253,-1.336566741,2.617067585,2.819847639,2.29552055,2.016836905,0,-1.060451798,2.561565183,-2.63442882,0.925514881,-2.310958794,2.607298696,-1.586477553,-1.789155605,-0.121828648,-1.24672753,2.657163595,2.80537966,2.294429733,0.789164329,0,-0.987729653,2.668201836,-2.690322893,1.423626282,-2.277887615,2.67492704
24,0,-1.601510326,-1.713909532,-0.119674053,-1.24060569,2.61419666,2.981231758,2.333567429,1.410607375,0,-0.970378374,2.604000917,-2.600773069,2.08920153,-2.605781942,2.17773791,-1.620016297,-1.799836757,-0.114880079,-1.302145133,2.689591076,3.045814367,2.368879262,1.707114535,0,-1.006426464,2.714601714,-2.67695359,2.000624362,-2.708926934,2.381479603,-1.593192912,-1.716769347,-0.060578253,-1.407270419,2.653860347,3.017739649,2.350851194,2.16389968,0,-1.077021224,2.722935395,-2.658335342,1.483459527,-2.800976137,2.31696712,-1.613565229,-1.789155605,-0.121828648,-1.30232521,2.681072664,3.035990361,2.362781683,2.012900369,0,-1.006443708,2.691777422,-2.65171564,1.969803945,-2.705013355,2.346380871
25,0,-1.591579441,-1.713909532,-0.119674053,-1.22364996,2.600269105,2.960033191,2.331268731,2.01474908,0,-0.980304939,2.539816226,-2.508321272,2.59671713,-2.757988674,1.961589266,-1.611591776,-1.799836757,-0.114880079,-1.288204131,2.671664677,3.019053595,2.359071262,1.093534806,0,-1.01783334,2.690073254,-2.605529994,2.519607645,-2.870052006,2.189606635,-1.589136746,-1.716769347,-0.060578253,-1.404290185,2.631661569,3.036877481,2.351379845,2.605088004,0,-1.095344701,2.675208153,-2.58308057,2.044844524,-3.015992834,2.109947173,-1.605264607,-1.789155605,-0.121828648,-1.288221973,2.664728104,3.011052342,2.35366173,0.789164329,0,-1.017872493,2.675265617,-2.579707588,2.490208476,-2.86585161,2.148529464
26,0,-1.599598235,-1.713909532,-0.119674053,-1.234774375,2.619220394,3.014210841,2.358995114,1.712678227,0,-0.978386113,2.52234616,-2.454135305,2.825827563,-2.897036024,1.760195862,-1.618462687,-1.799836757,-0.114880079,-1.297427202,2.692768245,3.05990207,2.382623993,1.707114535,0,-1.016301867,2.699299755,-2.577791066,2.752624899,-3.004261784,2.024596328,-1.592670791,-1.716769347,-0.060578253,-1.407666893,2.648577157,3.063772951,2.371215835,2.310962455,0,-1.095169017,2.677950506,-2.544820453,2.289344809,-3.129678457,1.931041762,-1.612175727,-1.789155605,-0.121828648,-1.29750149,2.685826996,3.05679572,2.379439724,0.789164329,0,-1.016318858,2.675416759,-2.546239531,2.722291831,-2.999838108,1.979450469
27,0,-1.584393924,-1.713909532,-0.119674053,-1.205549359,2.60766312,2.920474253,2.324411371,1.712678227,0,-0.973574471,2.554104541,-2.5442935,2.897955437,-2.815895313,2.234101682,-1.598209628,-1.755634652,-0.114880079,-1.262152341,2.655392006,2.948642739,2.340996094,1.093534806,0,-1.009322358,2.652264806,-2.593802105,2.863867754,-2.907122041,2.396235035,-1.584297236,-1.716769347,-0.060578253,-1.384784878,2.654358175,3.028965989,2.358349896,2.16389968,0,-1.090320905,2.837421111,-2.678941809,2.351602793,-3.055778578,2.454899635,-1.59380862,-1.789155605,-0.121828648,-1.263828875,2.657359131,2.953294831,2.341570779,0.789164329,0,-1.009783055,2.667239291,-2.599907501,2.831379307,-2.908070837,2.369214659
28,0.01,-1.530349342,-1.669436749,-0.119674053,-1.114440114,2.532557047,2.593261219,2.203936226,1.108536522,0,-0.938901055,2.430194855,-2.290665119,3.678095057,-2.792607817,1.759053952,-1.545948278,-1.755634652,-0.114880079,-1.169153333,2.570918924,2.598111919,2.216309706,1.093534806,0,-0.973480261,2.583880355,-2.409885062,3.620629573,-2.841501406,1.990110643,-1.531965287,-1.672964073,-0.060578253,-1.278336923,2.582052707,2.67514375,2.234084591,1.86977413,0,-1.055221987,2.708255512,-2.460957075,3.157814252,-2.923943412,2.019096163,-1.541284692,-1.744948992,-0.121828648,-1.170356597,2.573159237,2.605074178,2.216603491,0.789164329,0,-0.974308115,2.596521645,-2.386953052,3.603756382,-2.845774877,1.945382901
29,0,-1.568759159,-1.713909532,-0.119674053,-1.185328681,2.56724994,2.819965388,2.281638402,2.01474908,0,-0.932289758,2.44765224,-2.275494788,3.769788345,-3.096763089,1.423283881,-1.584574383,-1.755634652,-0.114880079,-1.245211126,2.611071167,2.829847193,2.287869974,1.707114535,0,-0.968077785,2.617243465,-2.414383896,3.700977984,-3.174880484,1.721733241,-1.567239875,-1.716769347,-0.060578253,-1.359412962,2.601824714,2.871225772,2.292494157,1.86977413,0,-1.047403921,2.722249585,-2.454489659,3.238229295,-3.294529414,1.739014335,-1.579771471,-1.744948992,-0.121828648,-1.24601638,2.612853312,2.83506264,2.288959857,0.789164329,0,-0.96865784,2.622388127,-2.388522586,3.682048474,-3.177564092,1.672626415
30,0,-1.555834734,-1.669436749,-0.119674053,-1.166506978,2.540734233,2.576116694,2.179264393,1.108536522,0,-0.95014991,2.610558131,-2.676288393,1.181062474,-1.981370506,2.673474449,-1.577429193,-1.755634652,-0.114880079,-1.225037302,2.621206459,2.660893038,2.234340257,2.320694264,0,-0.986222214,2.672530319,-2.698460976,1.084579594,-2.063164805,2.745903139,-1.550111808,-1.716769347,-0.060578253,-1.314409888,2.608724707,2.686818472,2.240256606,1.722711356,0,-1.059778992,2.767811015,-2.708445608,0.461083262,-2.058823115,2.713209209,-1.569973265,-1.744948992,-0.121828648,-1.224500388,2.609077845,2.645137717,2.223023604,0.789164329,0,-0.986278705,2.64801929,-2.68207628,1.044610675,-2.0533995,2.728639672
31,0.28,-1.597788763,-1.713909532,-0.119674053,-1.233885934,2.610048568,2.917132753,2.310351828,1.108536522,0,-0.962353851,2.614888255,-2.614636799,1.781318026,-2.450873435,2.201542481,-1.616836691,-1.799836757,-0.114880079,-1.295764976,2.686174237,2.998161971,2.351684282,1.707114535,0,-0.998781412,2.708759484,-2.6739221,1.698150818,-2.558296398,2.366071629,-1.590920152,-1.716769347,-0.060578253,-1.401816385,2.653089939,2.982353291,2.335965022,1.86977413,0,-1.069677447,2.800122204,-2.684729271,1.106266709,-2.626398286,2.322047825,-1.610257111,-1.789155605,-0.121828648,-1.295921243,2.676910744,2.984638141,2.34308388,0.789164329,0,-0.998689157,2.696876146,-2.660214569,1.66022688,-2.551423777,2.339335275
32,0,-1.541960895,-1.669436749,-0.119674053,-1.136639977,2.540609297,2.556834469,2.182205217,1.410607375,0,-0.953720483,2.449520558,-2.395871588,2.630184656,-2.461472277,1.891598576,-1.56436886,-1.755634652,-0.114880079,-1.197966808,2.611170547,2.620413379,2.219135466,1.707114535,0,-0.99123245,2.630917377,-2.516894234,2.566065929,-2.546704339,2.1156111,-1.540371362,-1.716769347,-0.060578253,-1.297887448,2.585961983,2.626024212,2.207960886,1.86977413,0,-1.065204029,2.645301707,-2.504355856,2.08699502,-2.606301955,2.06127228,-1.557356821,-1.744948992,-0.121828648,-1.197462212,2.602388225,2.603989663,2.208826018,0.789164329,0,-0.991138046,2.606166878,-2.485536211,2.535765916,-2.540022207,2.084305844
33,0.23,-1.534333531,-1.669436749,-0.119674053,-1.12123443,2.537649605,2.554553955,2.185061178,1.712678227,0,-0.919822105,2.438000854,-2.343499004,3.08152868,-2.585165721,1.811927714,-1.553935069,-1.755634652,-0.114880079,-1.178432704,2.597362867,2.581727289,2.207398618,1.707114535,0,-0.95706807,2.611711783,-2.478114334,3.010772401,-2.645776549,2.059708941,-1.535220205,-1.716769347,-0.060578253,-1.280731177,2.598646841,2.601070505,2.203256923,2.16389968,0,-1.030778231,2.677261117,-2.492505705,2.525921175,-2.702847406,2.015139546,-1.54782631,-1.744948992,-0.121828648,-1.178777858,2.592443903,2.57471769,2.201290244,0.789164329,0,-0.9570053,2.59306234,-2.445055621,2.984513913,-2.643483051,2.023860719
34,0,-1.608769555,-1.713909532,-0.119674053,-1.242238878,2.657162734,3.109680227,2.395249535,2.618890785,0,-0.952364391,2.554258387,-2.488687527,3.156670148,-3.067129808,1.819891971,-1.629675033,-1.799836757,-0.114880079,-1.312243349,2.728540532,3.177686245,2.418744027,1.093534806,0,-0.991127604,2.725575797,-2.613708482,3.067936685,-3.198974936,2.092009759,-1.606814197,-1.716769347,-0.060578253,-1.432139079,2.683136146,3.15449829,2.392950447,2.310962455,0,-1.06962088,2.773167669,-2.621326913,2.571408634,-3.355429465,2.06129177,-1.623150785,-1.789155605,-0.121828648,-1.311501474,2.722190633,3.163938315,2.41277176,0.789164329,0,-0.991005962,2.709713525,-2.583991335,3.044117698,-3.193701454,2.050967661
35,0.15,-1.576706112,-1.713909532,-0.119674053,-1.186306253,2.615113646,2.886380964,2.320933051,2.316819933,0,-0.970328808,2.440820646,-2.328847792,3.577500872,-3.021988561,1.542075769,-1.601320018,-1.799836757,-0.114880079,-1.254183207,2.700929308,2.962049296,2.354534392,1.707114535,0,-1.011458084,2.698878597,-2.51054267,3.486744163,-3.126222233,1.850981878,-1.577143659,-1.716769347,-0.060578253,-1.364445464,2.661624492,2.965020612,2.338548718,2.310962455,0,-1.091552125,2.70083007,-2.492419437,3.05070734,-3.243507409,1.796790611,-1.594218359,-1.789155605,-0.121828648,-1.253172603,2.692164891,2.947192488,2.34701542,0.789164329,0,-1.01095805,2.667278287,-2.463635394,3.467904175,-3.121524551,1.798161231
36,0.4,-1.617792771,-1.713909532,-0.119674053,-1.249806152,2.694394831,3.180633838,2.427099414,1.712678227,0,-0.972718342,2.632693855,-2.555620346,3.452413821,-3.224495695,1.993027664,-1.633479502,-1.799836757,-0.114880079,-1.316481646,2.743285494,3.222270476,2.436932129,1.093534806,0,-1.012657388,2.767823093,-2.64028081,3.380960894,-3.349903549,2.165994589,-1.616497981,-1.716769347,-0.060578253,-1.443113815,2.725788457,3.247629067,2.431373391,1.575648581,0,-1.094738186,2.977431589,-2.727560417,2.887886458,-3.538924289,2.259952378,-1.628481671,-1.789155605,-0.121828648,-1.317001059,2.74416732,3.220547347,2.436653762,0.789164329,0,-1.012514307,2.774948943,-2.628493701,3.357766517,-3.350278307,2.132772317
37,0,-1.534573286,-1.669436749,-0.119674053,-1.128565795,2.518214588,2.500674336,2.153783084,0.80646567,0,-0.958721744,2.635258756,-2.766284832,1.193693476,-1.872325558,3.130747386,-1.564385788,-1.755634652,-0.114880079,-1.201819557,2.600196941,2.611991993,2.206521738,1.093534806,0,-1.000420056,2.698883013,-2.780801762,1.085076388,-1.989086583,3.131470213,-1.532917964,-1.672964073,-0.060578253,-1.29536061,2.539426137,2.644534348,2.200034345,1.86977413,0,-1.078539266,2.703869197,-2.759868042,0.522033219,-2.018740151,3.147351021,-1.555302516,-1.744948992,-0.121828648,-1.199196337,2.583585313,2.590160512,2.193447373,2.012900369,0,-0.999871757,2.66932555,-2.751386878,1.053342339,-1.975977963,3.119142672
38,0,-1.600861031,-1.713909532,-0.119674053,-1.239097927,2.614481358,3.061504168,2.371521276,1.108536522,0,-0.95370143,2.590157483,-2.666930955,2.035385507,-2.577410475,2.446334503,-1.624726079,-1.799836757,-0.114880079,-1.307160762,2.70821202,3.12982645,2.400979116,1.707114535,0,-0.996145296,2.757308401,-2.747504747,1.923578103,-2.696080353,2.601293396,-1.594063797,-1.716769347,-0.060578253,-1.421745187,2.615761073,3.131137988,2.375861953,1.281523032,0,-1.07084568,2.686560593,-2.693065316,1.394647887,-2.824245676,2.566605792,-1.617228294,-1.789155605,-0.121828648,-1.307186229,2.692545115,3.124643373,2.396300333,0.789164329,0,-0.995439669,2.717826314,-2.713463657,1.897810103,-2.693733376,2.576973131
39,0.16,-1.596056064,-1.713909532,-0.119674053,-1.234537589,2.596784716,2.992183948,2.343658035,0.80646567,0,-0.982799335,2.562246834,-2.553957086,2.30343021,-2.674621965,2.073634582,-1.618062901,-1.799836757,-0.114880079,-1.297947821,2.688330361,3.049121968,2.370585672,1.093534806,0,-1.021727384,2.733644116,-2.660573298,2.199594286,-2.775697973,2.27765268,-1.590655724,-1.716769347,-0.060578253,-1.409837294,2.626265245,3.05681491,2.357875665,1.575648581,0,-1.100465379,2.689684615,-2.629451398,1.672907596,-2.888495702,2.265889742,-1.611456717,-1.789155605,-0.121828648,-1.298608243,2.677305563,3.045651201,2.367128619,0.789164329,0,-1.02190494,2.704931869,-2.630056591,2.171021996,-2.7745287,2.251176335
40,0,-1.548348928,-1.669436749,-0.119674053,-1.157558674,2.51999838,2.699799556,2.239957479,0.80646567,0,-0.960092074,2.343035959,-2.271791082,2.926934508,-2.652018315,1.502284891,-1.571775737,-1.755634652,-0.114880079,-1.213554864,2.616149326,2.749447678,2.275626699,1.707114535,0,-0.996341927,2.638708391,-2.461017514,2.839124677,-2.709621532,1.815239978,-1.547262236,-1.672964073,-0.060578253,-1.315773005,2.583730658,2.789892622,2.280985293,2.16389968,0,-1.072425861,2.506984545,-2.39485983,2.363736064,-2.77806776,1.743129287,-1.565040156,-1.744948992,-0.121828648,-1.214394198,2.605085311,2.745467271,2.270804733,2.012900369,0,-0.996759604,2.591192859,-2.407754707,2.813968414,-2.70983113,1.763232754
41,0.1,-1.528806746,-1.669436749,-0.119674053,-1.129558911,2.480207414,2.583220652,2.191872723,1.410607375,0,-0.928462672,2.288222148,-2.239397238,3.085528663,-2.615817389,1.610021742,-1.553220726,-1.755634652,-0.114880079,-1.186546464,2.569507812,2.635172071,2.228309671,1.093534806,0,-0.963858306,2.586533928,-2.428392012,3.016523069,-2.677716515,1.918219439,-1.527540319,-1.672964073,-0.060578253,-1.281737109,2.54041754,2.655267418,2.227109923,1.86977413,0,-1.03607817,2.447717165,-2.364260902,2.535024308,-2.710005113,1.855577856,-1.546008078,-1.744948992,-0.121828648,-1.186627792,2.557870899,2.626200654,2.221215469,0.789164329,0,-0.964118263,2.535641941,-2.372390952,2.986441841,-2.67303358,1.865799932
42,0,-1.573210616,-1.669436749,-0.119674053,-1.197873552,2.558670917,2.886238488,2.308761209,1.410607375,0,-0.940658514,2.375417569,-2.299478817,3.257275129,-2.935331036,1.514216409,-1.59519439,-1.755634652,-0.114880079,-1.257876977,2.647058956,2.937062794,2.336303844,1.093534806,0,-0.976797857,2.657047445,-2.485083229,3.199131484,-3.025521304,1.843428258,-1.571144118,-1.716769347,-0.060578253,-1.369587682,2.600469595,2.971881001,2.334451932,2.16389968,0,-1.051470667,2.587004591,-2.443772221,2.704555056,-3.130195853,1.780754472,-1.588715396,-1.789155605,-0.121828648,-1.258461525,2.637807257,2.934840106,2.33327505,0.789164329,0,-0.97700218,2.616782712,-2.439295158,3.165678377,-3.021640331,1.785545815
43,0.02,-1.530251825,-1.669436749,-0.119674053,-1.125141362,2.501546572,2.641910035,2.220245602,1.712678227,0,-0.939179908,2.265346785,-2.128465224,3.785388414,-2.873411073,1.265853695,-1.554279315,-1.755634652,-0.114880079,-1.184045081,2.583650568,2.686909542,2.248629114,1.707114535,0,-0.975945558,2.59055033,-2.356656369,3.730019602,-2.9399932,1.629985232,-1.531649124,-1.672964073,-0.060578253,-1.288771954,2.549461757,2.745329054,2.256203787,2.16389968,0,-1.053200393,2.463615961,-2.291947626,3.300194829,-3.018063397,1.551077285,-1.547487341,-1.744948992,-0.121828648,-1.184248033,2.574497501,2.683051433,2.24473095,0.789164329,0,-0.976171086,2.53807008,-2.295781965,3.699455116,-2.935336189,1.565172319
44,0,-1.609227896,-1.713909532,-0.119674053,-1.261537618,2.601654591,2.932867696,2.303362461,1.712678227,0,-0.960450631,2.722828843,-2.969268072,0.418470963,-1.959347154,3.314763547,-1.628698669,-1.799836757,-0.114880079,-1.319387821,2.699579153,3.061725655,2.379168487,2.320694264,0,-0.995839205,2.75145987,-2.92415226,0.2840585,-2.047558497,3.337171064,-1.582843461,-1.672964073,-0.060578253,-1.399234231,2.598922692,2.998375922,2.344849676,1.575648581,0,-1.063797212,2.699347422,-2.841703875,-0.352351656,-2.028464895,3.253727338,-1.620192175,-1.789155605,-0.121828648,-1.318864249,2.678090151,3.037827892,2.363992006,0.789164329,0,-0.995682952,2.727512528,-2.90872781,0.246493068,-2.039086374,3.307915405
